row_number,Unnamed: 0_x,symbol,id,quarter,time,title,year,Unnamed: 0_y,name,speech,session
10,0,NTR.TO,NTR.TO_3251193,1,2023-05-11 14:01:01,NTR.TO - Earnings call Q1 2023,2023,10,Pedro Farah,"[""And maybe, Ben, just to address your last question about the buybacks. So we intend to remain opportunistic in the market. As we mentioned before, we already since MOE bought 23% of our share count. We do have a very strong balance sheet that allows us to take a long-term view in terms of value and that continues to pay off in terms of our free cash flow per share. So just to kind of give you a quick compare, in 2021, when our EBITDA was $7.7 billion. Our free cash flow per share was $3.4 per share. And if we jump now to kind of a similar year, I'm excluding 2022 because, of course, it's like an anomalous year. In 2023, we have a kind of a midpoint of our guidance of about $7.3 million and our free cash flow per share is 4.7%. So that's an almost 40% increase in our free cash flow per share. So we think that strategy is paying off. We intend to use the balance sheet, and if we see value, we'll be opportunistic about it.""]",question_answer
11,0,NTR.TO,NTR.TO_3251193,1,2023-05-11 14:01:01,NTR.TO - Earnings call Q1 2023,2023,11,Operator,['Your next question comes from the line of Jacob Bout from CIBC.'],question_answer
12,0,NTR.TO,NTR.TO_3251193,1,2023-05-11 14:01:01,NTR.TO - Earnings call Q1 2023,2023,12,Jacob Bout,"[""My question is on normalized EBITDA and how are you thinking about that? If we go back to your Investor Day last year, you kind of walked through the case of Venice EBITDA of around $9 billion. Do you still think this is realistic? I know you're making some commentary about mid-cycle prices for the remainder of the year. But the midpoint of '23 guidance is well below that $9 billion. Just any commentary there would be helpful.""]",question_answer
13,0,NTR.TO,NTR.TO_3251193,1,2023-05-11 14:01:01,NTR.TO - Earnings call Q1 2023,2023,13,Kenneth Seitz,"[""Jacob, thank you for the question. Yes, what we would say is, yes, we do. And there's a few reasons for that. If we look at the assumptions when we talk about mid-cycle EBITDA of $9 billion. It's really predicated on the structural shift that we've seen in energy, agriculture and crop nutrient markets and really lending to what we see is a strip going forward that's about $50 more across crop nutrients than we had assumed prior to this conflict in Eastern Europe. It also assumes additional volumes. And so there's a timing effect here, obviously, as we look at wrapping up potash volumes over time. And as we talk about our brownfield investments in our nitrogen fleet and also our clean ammonia project, which is also going to bring volume. And then finally, when we talk about normalized EBITDA ranges within our retail business, and it is true that we've had a reset in our retail business. We talked about that at the end of last year. We expected that to happen this year, of course, as it relates to the softness that we saw in crop nutrient markets -- in the first quarter, that reset is bigger than we had anticipated. That's reflected in our results. But when we think about normalized EBITDA ranges of our retail business, it too contributes to that $9 billion mid cycle. So if we walk across those assumptions, there is a timing effect here, but we believe that those assumptions remain intact.""]",question_answer
14,0,NTR.TO,NTR.TO_3251193,1,2023-05-11 14:01:01,NTR.TO - Earnings call Q1 2023,2023,14,Operator,['Your next question comes from the line of Joel Jackson from BMO Capital Markets.'],question_answer
15,0,NTR.TO,NTR.TO_3251193,1,2023-05-11 14:01:01,NTR.TO - Earnings call Q1 2023,2023,15,Joel Jackson,"[""Maybe a 2-parter for me. So if we take your potash volume guide, it's going to be the best 9 months like the best Q2 to Q4 in aggregate that Metro's ever had at 11 million tons. Can you do that in a year without meaningful seaborne Chinese volumes? And what do you assume in the midpoint of that for Chinese seaborne volumes? And then just back on the buyback, if you look at slide, I got the slide now before you show your operating cash flow, like it looks like you're suggesting there's really no more room for any additional repurchases this year at the midpoint.""]",question_answer
16,0,NTR.TO,NTR.TO_3251193,1,2023-05-11 14:01:01,NTR.TO - Earnings call Q1 2023,2023,16,Kenneth Seitz,"[""Right. So as it relates to our plan for potash this year and the shifting trade patterns that Mark described earlier and how we're navigating that, I will pass that back to Mark. And then as it relates to what we might do this year with share buybacks that last will be Pedro.""]",question_answer
17,0,NTR.TO,NTR.TO_3251193,1,2023-05-11 14:01:01,NTR.TO - Earnings call Q1 2023,2023,17,Mark Thompson,"[""So just to reiterate a couple of the comments I made earlier and that Ken's made. We do see the shifting trade flows playing a role here. But nonetheless, even at 5% of global shipments, China is likely going to need 3.5 million tonnes or give or take 0.5 million tons on either side of that and on seaborne imports that are going to have to be met. And we ultimately believe that in the second half, China is going to need that volume. So we do see Canpotex playing a role in meeting those needs. But one of the other points that I'll call out again is the record volumes that we've seen in Q1 from Canpotex into Brazil. And the fact that we are seeing Canadian production become far more important in some of these other key markets, including Brazil and Southeast Asia. So when we consider the fact that we do believe China is going to have to come back to the market to meet its second half needs for potash, we expect Canpotex to play a role in that. And again, when we look at our projections across markets, we look at economics for growers in these markets and the healthy demand recovery that we expect. We would also see shipments growing in places like Southeast Asia and Brazil overall this year. So you put all of that together, and we do believe that we can get to a place that meets the shipment numbers that we've talked about. And certainly, in working with Canpotex, we also believe that we've got a supply chain that can deliver it and a production plan in Chris' business unit that can also get us there as well.""]",question_answer
18,0,NTR.TO,NTR.TO_3251193,1,2023-05-11 14:01:01,NTR.TO - Earnings call Q1 2023,2023,18,Pedro Farah,"['Okay. So just, Joel, on the buyback, I think we are not circumscribing ourselves to the fiscal year here. Kind of I said before, we do have a strong balance sheet. We are obviously going to be monitoring the business. But if we do see value and we see the direction of travel being as we expect, we are intending to be opportunistic in the market and use the flexibility we have to capture that value.']",question_answer
19,0,NTR.TO,NTR.TO_3251193,1,2023-05-11 14:01:01,NTR.TO - Earnings call Q1 2023,2023,19,Operator,['Your next question comes from the line of Adam Samuelson from Goldman Sachs.'],question_answer
20,0,NTR.TO,NTR.TO_3251193,1,2023-05-11 14:01:01,NTR.TO - Earnings call Q1 2023,2023,20,Adam Samuelson,"[""Maybe continuing on potash. I mean, if I look at your own shipment guidance for 2023 kind of volume is up about 1 million to 1.8 million tons. Can you break out kind of the increment of that that's domestic versus offshore? I presume that at least $1 million of that was implied domestic for over the balance of the year. And if that's the case, that get your North America business back pretty close to historical kind of norms versus history, which would mean that you would need to see a disproportionate kind of offshore growth in '24 and beyond to really be the outlet for incremental production tons. And I'm just trying to get a sense of your confidence in that view and kind of where you think the market share gains from Canpotex can be durable, especially with China getting more tonnes out of the former Soviet Union and Laws.""]",question_answer
21,0,NTR.TO,NTR.TO_3251193,1,2023-05-11 14:01:01,NTR.TO - Earnings call Q1 2023,2023,21,Kenneth Seitz,"[""Adam thank you for the question. Yes. So I would just add a few comments and maybe pass it over to Mark. I mean 2021, we saw potash demand shipments on the planet of about 70 million tons. And we saw that drop to 61 million tonnes last year and now seeing a rebound, we expect to 63 million to 67 million tonnes. And we're maintaining that range, albeit a supply-constrained environment. And importantly, this is a market that's growing. We've seen 2.8% compound annual growth rates in the potash market for the last 20 years. And we expect that to continue to grow for all the reasons that we talk about growing population and the need for more food. So we're in a market that's growing. And as we look at where that growth is going to take place, yes, last year, the North American market, and when we talked about 61 million tonnes, North American market was down significantly, and that was going to the late spring, whether last year. And here we are this year. And while we have seen some incredible volatility and movements of inventory, we are now in the heart of the planting season and seeing very strong movement of volumes in North America. Application rates are up, inventories are being drawn down. And as I said in the opening remarks, we've seen a 40% increase in Q2 volumes quarter-to-date over last year. So yes, as we look at where the volumes are going, it is tilted to North America. Maybe, Mark, you want to provide some detail around those numbers.""]",question_answer
22,0,NTR.TO,NTR.TO_3251193,1,2023-05-11 14:01:01,NTR.TO - Earnings call Q1 2023,2023,22,Mark Thompson,"[""Yes. Thanks, Ken. So yes, maybe just to start with North America. And again, the assumptions are laid out in our investor package for the call, but we do expect North America to be back to a relatively historical level of shipments this year. So we're estimating 9.5 million to 10.5 million tonnes of shipments into North America. So 2022 is certainly an anomalous year with what we saw in terms of inventory stocking in drawdown and the return to normal will see us back in more normal levels in North America with shipments somewhere between 1.5 and 5 million tonnes. And so the split we would see between domestic intertenational is much more typical for us than sort of 1/3, roughly domestic and 2/3 internationally moving through Canpotex. And then just on your second question about where that growth is going to come from. I mean, as Ken talked about, the last few years have been certainly a major shock to the market, supply coming out and what we've seen from a pricing and inventories perspective. But we certainly believe that the long-term demand trend is intact in these markets. And certainly, we expect to see a rebound as I've talked about already in markets like Brazil and Southeast Asia, where Canpotex and Canadian production has become increasingly important from a share perspective. So the growth in those markets over time certainly can sustain the volume growth in our business from our perspective. And there's other markets that have become opportunities for Canpotex this environment. I think a great example of that is a destination like Bangladesh where we're expecting to ship over 0.5 million tons of their Canpotex this year, which really provides incremental opportunity. So notwithstanding the incremental production from for Soviet Union that's finding its way into China. We do see growth in a number of our important markets.""]",question_answer
23,0,NTR.TO,NTR.TO_3251193,1,2023-05-11 14:01:01,NTR.TO - Earnings call Q1 2023,2023,23,Operator,['Your next question comes from the line of Vincent Andrews from Morgan Stanley. This is Will Tang on for Vincent.'],question_answer
24,0,NTR.TO,NTR.TO_3251193,1,2023-05-11 14:01:01,NTR.TO - Earnings call Q1 2023,2023,24,Vincent Andrews,"[""You mentioned Belarus being more active in Russia being less active in the export market than what you had previously expected. Can you talk about whether this changes how quickly you think Belarus can get back to those prewar shipment volumes and what would need to happen for them to get there? And then if you could give us a little bit more color on why Russia isn't exporting as much. That would be helpful as well.""]",question_answer
25,0,NTR.TO,NTR.TO_3251193,1,2023-05-11 14:01:01,NTR.TO - Earnings call Q1 2023,2023,25,Kenneth Seitz,"[""Right. So yes, we had started the year with a set of assumptions or beliefs about shipment side of that region and was really following last year where we saw substantive volumes of Belarus and Russia shut in with the effect of sanctions and to your question, well, Belarus and really difficulty getting access to Tidewater for seaborne exports and some of the logistical challenges with rail, albeit, as Mark mentioned earlier, we are seeing those rail movements increase or have seen them increase out of Belarus to China. So there is a bit of an outlet there. So when we started the year, we thought we said that Russian volumes, we thought would be down 15% to 30% and that Belarusian volumes would be down 40% to 60% compared to 2021 levels. If we look at export side of the region, we've adjusted those numbers so that we say, we think Belarusian volumes will be more like 25% to 40% and Russian volume is more like 25% to 35%. But importantly, if we look at just supply out of the region, while it is closer and maybe even a little bit above the top end of what we had assumed for exports out of the region, still 30% down from 2021 level. So that equates to about 9 million tons. So yes, I mean, while there is movement among those numbers, well, the reality is there's still a lot of volume that's not getting out of the country. What would it take? I mean, I think what we're seeing with Belarus for seaborne imports is that some of those volumes are going through Russian ports. But at the same time, that seems to be displacing Russian volumes out of those ports. And then finally, one of the other outlets is, of course, rail to China. We've talked about that. I think for Belarus to probably continue to increase volumes, I assume they'll be maximizing those rail volumes, but at the same time, what we believe need to see is new port capacity. And now we're talking about volumes from the region, new port capacity on the Russian coast. And of course, we've talked about, that's going to take a bit of time so that we believe exports out of the region will continue to be challenged.""]",question_answer
26,0,NTR.TO,NTR.TO_3251193,1,2023-05-11 14:01:01,NTR.TO - Earnings call Q1 2023,2023,26,Operator,['Your next question comes from the line of Steve Byrne from Bank of America.'],question_answer
27,0,NTR.TO,NTR.TO_3251193,1,2023-05-11 14:01:01,NTR.TO - Earnings call Q1 2023,2023,27,Steve Byrne,"[""A couple of years ago, Ken, if you had thought that there'd be a 9 million ton shortage on of the former Soviet Union of potash, maybe net 5 million ton with some increases elsewhere, would you have predicted a $370 million realized price for your offshore business? Does that seem fair to you and on a going-forward basis, maybe the math has got a few strange items in there, but it seems lower than what we were expecting for the quarter. And then maybe another potash question on your domestic side. The surge of sales through customer-owned warehouses that's your product in your customers' warehouse, how is the price set there when that customer decides to pay you? And do you have negotiating or pricing power given what seems like a tightening market in the U.S. when your product is in their warehouse?""]",question_answer
28,0,NTR.TO,NTR.TO_3251193,1,2023-05-11 14:01:01,NTR.TO - Earnings call Q1 2023,2023,28,Kenneth Seitz,"[""Steve, thank you for the question. So I'll start with just obviously, as you've described it, the challenges on the supply side of the equation for potash. But as you put it, some anomalous effects that are leading to what we are experiencing a softening crop nutrient pricing, potash pricing in the first quarter of the year, which frankly, domestically is a rarity, something that we've really never seen. But that's just one of the anomalous observation. If we look at 2022, and obviously, this terrible event, which we all want to come to an end and stability back in the markets and the challenges that, that created for some of the big potash importers and users. The rush to get hands on inventory and the inventory build that took place and obviously, despite the price spike that followed that. I mean we saw that inventory built in there some weather-related effects there. So that when we headed into the fall, the the world started on a large inventory drawdown, watching prices soften. And that inventory draw down one of the most dramatic again, that we've ever seen carried through the first quarter of this year as farmers, as growers, and we saw that certainly in our North American markets. exercise really cautious buying behavior. We talked about it just-in-time buying and really only stepping into the market now when they actually have to as all of these big volumes go to ground. And so cautious by May or sorry. Wanting to shore up inventory with supply concerns in 2022, movements in price and then inventory drawdown coming into 2023 and the associated movement in price. And here we are, the backdrop for ag fundamentals remain strong. Grower affordability is good, given the reduction in crop nutrient prices. And so here we are with inventories clearing and prices stabilizing and volumes moving. So Steve, how this all translates into price and market volatility, what we would say is that we've now approached sort of a form of stability and what we would call sort of mid-cycle pricing for potash, and that's what we've assumed for the balance of the year. As it relates to these supply shortages, we're watching that incredibly closely. It's going to and has impacted how we think about increasing our own volumes. It will continue to do that as we seek to meet the needs of our own customers. But yes, some of the supply challenges remain, and we'll see how that plays out over the balance of the year. Maybe, Mark, if you want to provide some thoughts on pricing with our customers in the domestic market.""]",question_answer
29,0,NTR.TO,NTR.TO_3251193,1,2023-05-11 14:01:01,NTR.TO - Earnings call Q1 2023,2023,29,Mark Thompson,"[""Sure. Steve. So yes, I think this is a relatively simple answer overall. I think first and foremost, we continue to contend that we've got, I think, the best build the most ideally positioned in the most robust distribution network in North America for potash, and the majority of those assets are owned assets. As I mentioned, I was just out at our Hamon Indiana terminal last week, which has about 80,000 tonnes of storage. And so our primary mechanism for moving product into the North American market is through our own warehouse and distribution system. From an efficiency perspective, we do have agreements with some customers. Nutrien Ag Solutions is one of those customers as well as our other major customers. And that's really efficiency from a logistics standpoint, so that we're not spending on necessary unnecessary dollars where they're not needed on distribution infrastructure and taking advantage of the assets that exist in market. And from a pricing standpoint, actually, things have been relatively straightforward as we've talked about in the commentary today. We saw product move very quickly and a lot of hand to mouth buying. So what was being sold was largely going directly to ground and moving through the channel quite quickly. And what we found from a commercial perspective generally is that as we've seen the supply-demand shortages emerge at inland distribution points, we've been tracking those prices higher as they emerge throughout the spring season.""]",question_answer
30,0,NTR.TO,NTR.TO_3251193,1,2023-05-11 14:01:01,NTR.TO - Earnings call Q1 2023,2023,30,Operator,['Your next question comes from the line of Christopher Parkinson from Mizuho.'],question_answer
31,0,NTR.TO,NTR.TO_3251193,1,2023-05-11 14:01:01,NTR.TO - Earnings call Q1 2023,2023,31,Christopher Parkinson,"[""Great. Just from a strategic perspective, is there any remaining apprehension to walking away from the contract structure of the Indian and Chinese markets? It seems your exposures in other markets, Southeast Asia, Brazil, from a spot perspective is are continuously growing, and it seems like that affects the fluidity of the marketplace. So just what's in terms of how you've been thinking about the last several decades versus the future, can you just walk us through the kind of what you see as the merit of the current market dynamics?""]",question_answer
