row_number,Unnamed: 0_x,symbol,id,quarter,time,title,year,Unnamed: 0_y,name,speech,session
10,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1331,John Ezekiel E. Roberts,['Can you hear me? It sounded like things dropped off there?'],question_answer
11,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1332,Pedro  Farah,"['Yes, Chuck, I think I could not hear a part of it.']",question_answer
12,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1333,John Ezekiel E. Roberts,"['Are we both open? P.J. Operator, I think we may have lost Nutrien.']",question_answer
13,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1334,Operator,"[""Okay. We'll have everyone standby while we reconnect the audio. Sorry for the [ delay there ].""]",question_answer
14,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1335,Pedro  Farah,"['Operator, can you still hear me? Pedro Farah.']",question_answer
15,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1336,Operator,"[""I'm able to hear everyone else. It sounds like we have just lost the 1 speaker line.""]",question_answer
16,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1337,John Ezekiel E. Roberts,"[""And operator, is my line open as well as P.J.'s?""]",question_answer
17,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1338,Operator,"[""No. It's just your lines that's opened at the moment.""]",question_answer
18,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1339,John Ezekiel E. Roberts,"['Funny, because I can hear P.J.']",question_answer
19,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1340,Operator,"[""Okay, so let's have everyone stand by. It looks like we're having a little audio difficulty. We're just going to put the conference on music hold, and we'll resume in just a moment. Again, my apologies.[Technical Difficulty]""]",question_answer
20,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1341,Richard  Downey,"[""Hi, everyone. I hope you can hear me now. I'm not sure what happened. We got dropped there. So I'm going to ask Chuck. He had a great answer on ESG, so I'm going to ask him to repeat it. P.J. So go ahead, Chuck.""]",question_answer
21,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1342,Charles Victor Magro,"[""Yes. Sorry about that, P.J. We had a bit of a technical issue and the call was dropped. So hopefully, everybody can hear me now. And I'm not sure how much you actually caught. But look, obviously, we have big plans to be leaders in ESG and specifically around the whole nature of climate change and sustainable agriculture. And for us, from a nitrogen perspective, we are looking at our footprint and our product slate.And if you look at our existing product slate today, about 1/3 of our ammonia sales would be considered to be low-carbon production. So you can use the phrase blue ammonia, if that's what you're comfortable with. And today, we would be a leader in blue ammonia production. We are looking at green ammonia options. We're working through the technology and the economic issues. And at the right time, we'll have more to say about that. But that really -- from an overall climate change impact perspective, that's just table stakes.If you look at how Nutrien is structured probably different than other -- our other peers is we're very uniquely positioned to really change what happens on the farm because of our integrated business model. And that's really our objective is. We want to -- and we have been investing significantly in building tools and technology to help farmers really sequester carbon and to monetize that. So we think we've built just a phenomenal product slate right now, and we'll be talking more about that, of course, soon. And our overall goal is just to help farmers sequester carbon and to monetize that because that's really how agriculture needs to evolve over time to help with climate change.So that's a bit of a preview of what we plan to roll out on November 30 at our Investor Day, and I'd encourage you all to participate.""]",question_answer
22,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1343,Operator,['The next question is from John Roberts with UBS.'],question_answer
23,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1344,John Ezekiel E. Roberts,"[""Last quarter, Mosaic was talking about the potash market entering a new up phase here. While Nutrien's comments last quarter, I think, were much more restrained. Does another quarter of sequential improvement make you more optimistic than you were last call. It sounds like you're pretty optimistic about 2021 overall.""]",question_answer
24,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1345,Charles Victor Magro,"[""Yes. John, so look, we're certainly more optimistic overall at the end of the third quarter than we were at the end of the first and second quarter. And it's for the reasons we outlined in the prepared remarks. We've seen crop prices rally. Six months ago, we were talking about sub-$3 corn. Now we're talking about $4 corn. Inventories have tightened. And demand around the world for crops is increasing substantially, including in China. So we are feeling better and certainly more confident as we enter 2021.Now specific to potash, yes. I would say, look, if you look at overall the potash fundamentals, they've improved throughout this year. Certainly, when we think about demand, demand is up about 2 million tonnes. That would be our guess today. So that has really been a nice event in the industry. And we think 2021, demand will continue to grow. We also think that globally inventories are where they should be at this time of year. And so what we think will happen is that you're going to see the potash market continue to grow. There is a little bit of more new supply that needs to come into the market, but the growth should easily absorb that.And if you look at Nutrien's position, we said very clearly on the prepared remarks that Canpotex is not shipping product into China now that the contract has expired. We do believe that inland inventories are low in China and that they need the product. And potash domestic pricing in China is quite a bit higher than the contract pricing. So all this bodes well, I think, for a good contract negotiation as we enter 2021.And overall, I think we're seeing demand not only in China, but in all the core markets for potash. So yes, we're feeling a little bit better about the potash market. And for us, we are also focused on our costs. So another quarter of $52, $53 cash cost. It shows the integration that we've done since the merger and the investments that we've put into the potash business.And I think we're well prepared to continue to focus on low cost. And as the market grows, we'll be able to put more tonnes into the market at lower cost. So we like that position as we head into 2021.""]",question_answer
25,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1346,Operator,['The next question is from Jeff Zekauskas with JPMorgan.'],question_answer
26,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1347,Jeffrey John Zekauskas,"[""Can you let us know what the capital expenditures are for the retail business? And whether they changed very much over time? And secondly, you're differentiating Retail more and more. It's now 70% of the revenues of the company. Do you ever revisit the question of whether Retail should be separated to increase shareholder value?""]",question_answer
27,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1348,Charles Victor Magro,"[""Good morning, Jeff. So I'll have Pedro talk a little bit about CapEx, and then I'll come back and answer your second question. Go ahead, Pedro.""]",question_answer
28,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1349,Pedro  Farah,"[""Yes. So in relation to CapEx, we, of course, guided between $1 billion and $1.1 billion for sustaining capital. A good portion of that is actually NPK. The Retail is a bit less. And this year has been coming a little bit lower than normal due to COVID restrictions, where we couldn't do some of the turnarounds because we couldn't crowd some of the spaces that we had for that. So we are trying to recover some of that next year. We're guiding to be approximately $1.2 billion.In terms of investment capital, we are still leaning towards more Retail, more digital and looking more at Brazil. So that continues to be the preference in terms of capital allocation for our investment capital.""]",question_answer
29,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1350,Charles Victor Magro,"[""And then just on your question on whether it's a revisit or a look at how the company is structured, so what I would say there is we do look at all of our businesses. We look at the portfolio. We're constantly optimizing our overall portfolio. And when it comes to the specifics around the integrated model, we actually look at that with some frequency. And we monitor sum of the parts, of course, as well as other valuation metrics that we have. And it's not only the management team that does this. We put this in front of the Board with some frequency, just to ensure that we've got the right strategy with the right structure to drive long-term shareholder value.What I'd tell you right now, though, is that when we look at the market conditions, the volatility and how our company has performed relative to other players in the crop input space, we would say that the integrated model has shone through. And that if you look at our free cash flow and our earnings, we've been a much more stable investment than many of our peers because of the way the company is structured.And then if you look at how we have allocated capital, the reason we have the dividend policy that we have as Nutrien is because of the integrated model. And at this point, in the market, whether it's the economic market or the industry that we're operating in, in terms of crop inputs, we have a really attractive dividend policy. It's very stable. It's growing. And with interest rates the way they are today, it's a very attractive investment for shareholders.And many of the shareholders that I talked to love this model where at the bottom of our cycle, which is where we think we are today, shareholders are getting paid a very healthy dividend to wait for the market to recover, which we hope now is on our doorsteps. And then as the market does recover, we still have significant leverage to the upside. So the integrated model, I think, has been proven to show that we have less downside risk and still significant leverage to the upside.And I think most shareholders would agree that, that is a unique combination for companies in the material and industrial space.""]",question_answer
30,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1351,Operator,['The next question is from Chris Parkinson with Crédit Suisse.'],question_answer
31,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1352,Christopher S. Parkinson,"[""I just want to drill down a little bit more on the potash front. It does appear that certain markets are actually really beginning to turn throughout Asia. And it appears that you're confident in a rebound in China. So just in your overall analysis of the complete region, heading into '21 and '22, coarse grains, oilseeds and even on a forward-looking perspective, FMV, how should we be thinking about the regional demand dynamics? And how does that filter into your general views, which you're articulating going forward? Do you think there's upside your estimates?""]",question_answer
32,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1353,Charles Victor Magro,"[""Good morning, Chris, maybe I'll have Ken Seitz, leader of our Potash business just quickly go around the world for you and give his perspective. Go ahead, Ken.""]",question_answer
33,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1354,Kenneth A. Seitz,"[""Great. Thanks, Chris, and thanks, Chuck. Yes. So Chuck talked about China and why we're confident there, and that's owing to, yes, some inventories that are a bit above 3 million tonnes at the moment, but we're seeing strong demand there into the fall. And it's reflected in the domestic price, low inline inventories as well. So as the lowest potash price market in the world, we're confident about good contract negotiation in 2021, and we expect demand, as usual, to be robust in China. India, we're going to end the year with lower inventories year-over-year than we've seen, lower than historic averages. India has been a great year. And into the fall season with their kharif crop, we expect that Indian farmer economics will continue to be very good. And so we expect strong demand in India in 2021 as well.Indonesia and Malaysia, you can see that the palm oil price is now north of MYR 30 to MYR 100 per tonne, and that bodes very well for the plantation owners in terms of potash affordability. So we're expecting growth in Southeast Asia into 2021. The Brazilian market continues to be very strong as well. And again, in 2021, we expect some growth there. But the farmer economics and farmer affordability for potash are just excellent in Brazil.And then finally, in the U.S., we're having a very strong fall into the U.S. We have a great weather, great farmer affordability, and we're seeing strong potash application into the fall. And so that tees us up well for lower inventories across the board and then into 2021, expecting -- yes, demand growth, as Chuck said, and favorable pricing as well.""]",question_answer
34,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1355,Operator,['The next question is from Jacob Bout with CIBC.'],question_answer
35,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1356,Jacob Jonathan Bout,"[""So you trimmed retail EBITDA guidance for the year. Can you talk a little bit about what's driving this? Is this just margin pressure? I know you talked about competitive pressure in Crop Protection. And then if that's the case, is this the new normal?""]",question_answer
36,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1357,Charles Victor Magro,"[""Yes. So Jacob, I'll talk about guidance, and then Mike can give you -- Mike Frank can give you his perspective on what he sees going forward towards the end of the year and then into 2021. So look, overall, what we did with guidance is we just took the top end of the EBITDA guidance range down. There were some minor tweaks in potash and nitrogen. Potash was raised modestly because of higher volumes and prices as the last question was addressing, and nitrogen was lower just modestly because of pricing and then slightly higher gas costs.Our biggest change in our guidance overall was to Retail. And that is a bit unusual for Q3 in Retail. But I think that this year what we've seen is, if you look at why we lowered the guidance in Retail, there are 3 drivers to that. The first is the lower planet acreage. So the USDA was still tweaking their numbers as late as of October. So we were expecting, and I think many others would be expecting higher planted acreage in -- throughout the year. And we -- now we know that we had a softer Q3 because of that.But also crop protection, application in the third quarter was lower. We had dry weather in the corn belt and not a lot of pest pressure. So that was another driver. And then the last topic, which I did introduce in my prepared remarks, which is we have seen some deflationary pricing in the crop protection market because of some competitive pressure in the upstream competitors. And that when we combine all that, what I would say to you is that we certainly think that most of this is just Q3 specific.But I'll have Mike give his view on crop protection as we get through the rest of this year and into 2021. So go ahead, Mike.""]",question_answer
37,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1358,Michael J. Frank,"[""Yes. Thanks, Chuck, and thanks, Jacob. Yes. So look, if you look at our 2020 crop protection margins, obviously, they were strong through the first half and deteriorated in Q3. And as Chuck just mentioned, I mean, a big part of the Q3 impact was the fact that there was lower, especially in the corn belt, insect and disease acres for us to treat. The channel, ourselves included, were loaded up with inventory. And so it ended up being a hypercompetitive market. And we saw the margins deteriorate because of that. I think that's a unique event this year. We haven't seen that in the past. And so I wouldn't expect that to repeat.The other impact that we're going to see through the whole year is just the impact of Ruralco on our crop protection margins. Like if we look at the year-to-date Ruralco crop protection margins, they're about 13%. And typically, our Australia margins are close to where we have globally. They're in the 20% to 22% range. So with Ruralco, we had to sell off the existing inventory and the purchase commitments that they made for the 2020 season, we're pretty much through all of that inventory. And so as we look towards 2021, we'll also have Nutrien ag solutions costing across our whole Australia portfolio. And so that's also going to be constructive to margins as we look forward into '21.""]",question_answer
38,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1359,Operator,['Our next question is from Steve Byrne with Bank of America.'],question_answer
39,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1360,Steve Byrne,"[""Yes. I was curious about whether there's anything structural about your phosphate assets that led to the write-down. Is there just potentially subscale at Aurora and White Springs or any technical issues there? Or do you just see the recent run in global prices is unsustainable?""]",question_answer
40,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1361,Charles Victor Magro,"[""Sorry, operator, it seems we're having technical issues again. Could you put the call on hold? We're back in if you can just repeat the question for us.""]",question_answer
41,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1362,Steve Byrne,"[""Sure. The question was about your phosphate assets and whether there's anything structural or technical or scale related at White Springs and Aurora that contributed to the decision to write-down the assets? Or is it solely a longer-term outlook on phosphate supply and demand that might suggest the recent run in prices is unsustainable?""]",question_answer
42,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1363,Charles Victor Magro,"[""Well, look, if you think about what we've done since the merger in our phosphate business, part of the synergies that we delivered through the MOE was related to optimizing the phosphate businesses that the 2 prior companies had. And so we moved from 3 facilities to 2. We increased operating rates, lowered our costs substantially. And all of that helped, and thank goodness that we did that. What we -- the reason for the impairment, to be very candid though, is that we have a view that the market has a lot of fundamental oversupply in low-cost jurisdictions around the world. And that supply will continue to increase.And so when you look at our footprint in the United States, these assets are strong regional players, but they're not world scale. And so when you put all of that together, the way the process is conducted by our finance organization with our outside auditors, that's what triggered the impairment. When we look at this from -- our focus now for our phosphate business is really, we're going to continue to drive our costs down and diversify the product slate, which we've done over the last 3 years, and we'll continue to look for opportunities.But this business now, I think when we look at it, we just fundamentally believe that the long-term outlook for the phosphate business is very different than, say, the potash or the nitrogen business, and that's taking all of this into consideration is where we landed.""]",question_answer
43,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1364,Operator,['Our next question is from Joel Jackson with BMO Capital Markets.'],question_answer
44,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1365,Joel  Jackson,"[""You were talking about palm oil. So if some of the renewable diesel forecasts, bullish forecasts are correct in the next year or 2, you would think that that would lead to a lot higher palm oil prices and that should lead to a lot of potash demand in Indonesia, Malaysia, Southeast Asia. You spoke how things are improving on the palm oil side, but I think it's been surprising that potash prices really haven't risen in Southeast Asia. So can you speak about some of that long-term bullishness? Does that play out in potash? When does it happen? Anything you can help -- you could add would be helpful.""]",question_answer
45,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1366,Charles Victor Magro,"[""Yes, Joel. So what I'll do is I'll have Jason Newton, our Chief Economist, just address the palm oil dynamic. And then I'll give you a couple of comments on the broader potash industry. So go ahead, Jason.""]",question_answer
46,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1367,Jason  Newton,"[""Good morning, Joel. Yes, we've seen a combination of supply and demand factors really helped out the palm oil market since bottoming in May. So we're up around 50% since that time. Part of it is supply and migrant labor [ hasn't been moving ] to Malaysia, which has had some negative impact on production and availability from there. It's also demand driven. So we've seen strong demand in China. As mentioned, India demand has been strong as well. And then we also have the biofuel dynamics, which I think is supportive as we look longer term.I think if you look at how the prices have performed in that market, it always lags what's happening in other spot markets, especially the granular spot markets in Brazil and the U.S. And so we never saw prices go as low in Indonesia and Malaysia, they did in Brazil. And they haven't increased by the same amount. But if you look at the relationship, where they are today versus the prices in Brazil, it's more along the lines of where it has been historically.And I think given the fundamentals in that market as we look toward late 2020 and into 2021, there's certainly a lot of fundamental support for prices in that region.""]",question_answer
