row_number,Unnamed: 0_x,symbol,id,quarter,time,title,year,Unnamed: 0_y,name,speech,session
10,8,NTR.TO,NTR.TO_607239,2,2022-08-04 14:01:01,NTR.TO - Earnings call Q2 2022,2022,399,Operator,['Your next question comes from Jacob Bout of CIBC.'],question_answer
11,8,NTR.TO,NTR.TO_607239,2,2022-08-04 14:01:01,NTR.TO - Earnings call Q2 2022,2022,400,Jacob Bout,"[""My question is on potash demand. You're guiding down slightly for potash volumes in 2022. How much of this is a reflection of farmers pushing back to higher prices versus a compressed spring? Maybe you can comment a bit on the U.S. summer fill program. And then what are your expectations for the second half for Brazil given the rising inventory levels there? Or is the expectation to export more into the lower-priced markets like China and India?""]",question_answer
12,8,NTR.TO,NTR.TO_607239,2,2022-08-04 14:01:01,NTR.TO - Earnings call Q2 2022,2022,401,Kenneth Seitz,"[""Great. Well, thank you, Jacob, for the question. Yes, maybe what we'll do is just sort of go around the world. As it relates to inventories that we're seeing and how we're expecting the balance of the year to unfold here. So it is true, yes, that we had, as just mentioned, that strong fall application season in 2021."", 'And then the compressed spring and again, some shift in crop mix in some prevent client area, which led to lower application rates. So coming out of the spring, it is true that we had some carryover volumes on potash in North America.', ""And so therefore, down -- Nutrien down some volumes in that region. Now we just are closing our summer fill program and filling up our Q3 order book at the moment. But we don't expect those North American volumes. We expect a strong fall application season and the backdrop with the ag fundamentals is strong in North America."", ""But at the same time, we don't expect a recovery of those volumes in North America. That said, when we say it's 61 million to 64 million tonnes, we believe it's a supply-constrained world. And again, with the backdrop of the fundamentals, growers in all parts of the world are still incentivized to maximize yield and lay down the appropriate agronomic level of crop nutrients."", ""As you say, in Brazil, imports were up in that part of the world for the first half, and it's really related to -- first of all, the conflict in Ukraine didn't start impacting things until, obviously, after February. So -- and shipments into Brazil were up 30% -- 37% year-over-year, and we're seeing high port inventories."", ""As they prepare for their planting season, we know that those port inventories will be moving inland and are moving inland. We also know that with those port inventories at the moment, they still only have about 50% coverage for their planting season. So we know that the Brazilians will be back in the market buying for their big planting season.\r\nIf we go to China, we know that inventories are significantly down. Their imports were down 11% year-over-year in the first half, and we put port inventories at sort of 1.8 million tonnes. So those are 5-year lows for port inventories, and it's really related to the fact that as the lowest priced market in the world, China is not getting the volumes that it needs. And the same is true for India, which, again, shipments down about [ 37% ] in the first half compared to last year. And inventories in that country are 550,000 to 600,000 tonnes. They're very, very low. And again, just not getting the volume given where pricing is at.\r\nAnd then finally, I'd just say in Southeast Asia, those prices migrated up. We've seen the first half strong on oil prices. And so we saw actually convergence of price for standard, very similar to what granular product were selling for in Brazil. So in other words, strong demand, but we don't believe that Southeast Asia will get the volume they need either this year just due to supply constraints."", ""The last thing I'll say, Jacob, is one of the things we are seeing is for those places that have inventory like North America, albeit due to the delayed spring, like Brazil with some port inventory just a moment.\r\nWe see growers just sort of waiting at these price levels to just-in-time purchasing or last-minute purchasing. Yet again, we know with the strong backdrop of ag fundamentals, we fully expect that they'll be compelled to lay down crop nutrients, but that it will be a supply-constrained market.""]",question_answer
13,8,NTR.TO,NTR.TO_607239,2,2022-08-04 14:01:01,NTR.TO - Earnings call Q2 2022,2022,402,Operator,['Your next question comes from Joel Jackson of BMO Capital Markets.'],question_answer
14,8,NTR.TO,NTR.TO_607239,2,2022-08-04 14:01:01,NTR.TO - Earnings call Q2 2022,2022,403,Joel Jackson,"[""Staying on potash. If I look at where you think pricing is going to play out and what your book looks like, we've seen some other competitors talk about some expecting a price decrease in the third quarter from a realized perspective as you play around with what's going on with spot prices and in the midstream in China, India and other things. What do you expect for pricing in the third quarter into the fourth quarter for what you have booked?""]",question_answer
15,8,NTR.TO,NTR.TO_607239,2,2022-08-04 14:01:01,NTR.TO - Earnings call Q2 2022,2022,404,Kenneth Seitz,"[""Yes, thank you for the question. Yes, what I would say is potash among crop nutrients, and certainly compared to nitrogen, has been a little bit more stable in terms of pricing. We have seen some slight softening, again just some seasonal softening here and a place like Brazil, compared to its season. And we're in this window where we're heading in the Northern Hemisphere into a fall application season, which we expect to be a wide open season and all these things."", ""So as we head into Q3 and Q4, we're looking at pricing in all these markets and saying that's probably -- there's some stability there at the moment and sort of forecasting that prices will remain in and around these levels into the balance of 2022."", ""I mean, of course that's not true necessarily for India and China with those very low in-country inventories, will they be compelled to negotiate a contract sooner rather than later in 2022, that could be possible. But for the spot markets, like I said, we're sort of forecasting in and around these levels for the balance of the year.""]",question_answer
16,8,NTR.TO,NTR.TO_607239,2,2022-08-04 14:01:01,NTR.TO - Earnings call Q2 2022,2022,405,Operator,['Your next question comes from Steve Byrne of Bank of America.'],question_answer
17,8,NTR.TO,NTR.TO_607239,2,2022-08-04 14:01:01,NTR.TO - Earnings call Q2 2022,2022,406,Steve Byrne,"[""Yes. I'm interested in what level of fertilizer buying your retail business has made for this next crop year. Clearly, the wholesale side of your business is pretty bold up about pricing for nitrogen and potash in the fall."", 'Is your -- the retail side of your business in agreement and loading up and aggressively buying to capture that margin this fall and next spring. It seems like there was some of that captured in the first half of this year. And maybe a similar comment on crop chemicals, you clearly -- on the retail side of the business, clearly captured margin on crop chems, was that because of purchasing well in advance of the inflationary run earlier in the year?']",question_answer
18,8,NTR.TO,NTR.TO_607239,2,2022-08-04 14:01:01,NTR.TO - Earnings call Q2 2022,2022,407,Kenneth Seitz,"['Right. Well, thank you, Steve, for the question. And yes, our retail group has been successful strategically procuring in this rising price environment, and as you say, reflected in our first half results in our retail business.', 'Now heading into the second half, we see perhaps some moderation on that as you say, just given some leveling off of crop nutrient prices. But at the same time, retail business procuring for what they see is -- what we see is an open window for a fall application season.', ""It's also true that we very strategically secured some crop chemistry in the fall of last year, and that's part of the success in the first half of 2022 as well. But I'll hand it over to Jeff Tarsi to provide -- he has more color on that. So Jeff, over to you.""]",question_answer
19,8,NTR.TO,NTR.TO_607239,2,2022-08-04 14:01:01,NTR.TO - Earnings call Q2 2022,2022,408,Jeff Tarsi,"[""And -- yes, I'll take it into 2 categories. Maybe we'll start with fertilizer purchasing and -- with late start that we got to the spring, one of the fears I had was we're going to have a really tight window for fall application this fall. But with the weather developments we've seen over the last month, this crop is really progressing really nicely, and we're seeing the maturity dates move up quite a bit."", ""So I'm much more encouraged that we could have a lot more open window for fall application than I had anticipated when we got this crop planted for this year. As you know, we move a significant volume of nutrients throughout the year and we're always layering product, and we're starting to fill our sheds now for anticipation of the fall. And we think that growers are more -- number one, land prices remain very high, so balance sheets are extremely strong right now."", ""We think that cash margins are going to be good again in what yield points out to. And these growers are really adapted now to want to get a real head start on their nutrient applications. And most of them don't want to put it off to the spring if they can help it."", ""So if we get a good open fall, I'm going to anticipate that we're going to have a lot of movement as it relates to NP&K. And our indications today are, and I don't put a lot of weight on crop acreage intentions today, but everything points that we could see another 2 billion to 3 billion acres of corn next year."", ""And that's going to even put more emphasis on, I think, wanting to get some fall nutrients applied. As it relates to the crop protection side of the business, as you mentioned, we had a tremendous first half with our crop protection business."", 'Our revenues were up 16.5%. Our gross margins were remarkable at [ up ] 43%. And a lot of that, Steve -- and we were very public about that in our past calls, but we started layering product in last year, really just as quick as we got out of the crop in summer season. Anticipate a lot of supply chain constraints.', ""And I think you'll see us do something fairly similar to that this fall as well because as we're talking to our strategic suppliers, there's going to be a number of products that will be constrained again going into the '23 season."", ""So we've got -- as you know, we've got an excellent supply chain asset base. We're able to move product in quickly and back out but we'll use some of those same strategies that we had last year and get ourselves positioned to be able to service our growers going into the '23 season."", ""And again, the same way around our proprietary side of our business. We had an extremely strong proprietary [ plant ] the first half. We got a lot of momentum going with that side of the business. And I can't even tell you how many supply chain constraints we hit during this past year in keeping our manufacturing plants going and such. But we feel like we're going to position ourselves nicely for the upcoming season as well.""]",question_answer
20,8,NTR.TO,NTR.TO_607239,2,2022-08-04 14:01:01,NTR.TO - Earnings call Q2 2022,2022,409,Operator,['Your next question comes from Adam Samuelson of Goldman Sachs.'],question_answer
21,8,NTR.TO,NTR.TO_607239,2,2022-08-04 14:01:01,NTR.TO - Earnings call Q2 2022,2022,410,Adam Samuelson,"[""I was hoping to maybe keep going on the discussion on application rates and demand. And I guess just looking at your retail crop nutrient business in North America, the first half of your volumes were down 21% year-over-year. If we do kind of LTM, they're down 14%."", ""So I guess I'm just trying to get a sense of how much do you think applications, especially on P&K but even on maybe nitrogen in some cases because of the way the spring played out were below normal? Do you think that's a pretty accurate representation of the market kind of over the last 12 months?"", ""And I guess, along those lines as well, we've been in a rising price environment for the last year that those price increases have kind of abated for now. How should we think about kind of the per tonne margins on crop nutrients in the back half and into next year if we maybe have a little bit more stability on the pricing side?""]",question_answer
22,8,NTR.TO,NTR.TO_607239,2,2022-08-04 14:01:01,NTR.TO - Earnings call Q2 2022,2022,411,Kenneth Seitz,"[""Adam, thank you for the question. Yes. So we would characterize the first half more as just the compressed season. And again, a strong fall in 2021 in terms of application rates. And again, it's compressed spring, which we just didn't see as many crop nutrients go to ground and therefore, some carryover."", ""And that's really the story of the spring in North America. I think I'll just hand it over to Jeff. Jeff, if you can just carry on with the discussion we just had as it relates to application rates and then heading into the balance of the year here as it relates to certainly perhaps some moderation in margins on crop nutrients, but I mean, we haven't grown organically as well, and you can see that reflected certainly in retail's results as it relates to our supply chain, as it relates to expansion of sales to our digital channel and, certainly, our proprietary products. But Jeff, over to you to provide some more color.""]",question_answer
23,8,NTR.TO,NTR.TO_607239,2,2022-08-04 14:01:01,NTR.TO - Earnings call Q2 2022,2022,412,Jeff Tarsi,"[""Yes, Adam, thanks. And look, actually, I think the story -- when you start looking at tonnage and rates and things like that, I think the story actually it goes further back than just a strong fall of '21. You have to remember that we had 2 record falls from an application rate standpoint, both '20 and '21."", ""I know in my career in this business, I've never seen 2 falls as strong as those 2 back to back. And so when you look at coming into -- and we have an ability in North America. We don't have the same ability in Latin America, Australia. But you have an ability to bank some nutrients with the soil types that we have here in North America."", 'And so when you look at coming into the \'22 planting season, and I think we said and we even forecasted our tonnage would be back in the spring of \'22. But when you look to the fact that you got into a late planting season, and growers -- a lot of these growers had their crops forward contracted. And you got to a point where they said, ""You know what, I\'ve had heavy, heavy applications, particularly from a PNK standpoint the last 2 falls.""\r\n We do soil testing on all this soil, so we kind of know what\'s available there for the crop. They\'ve got an urgency, most of them had an urgency to want to get in and get that crop planted. And then we take it once we got in crop. And we\'ve seen our full year nutritional rates increase this spring quite a bit because of that.', ""So that's one factor as you look at it. The other factor is, is when you look at crop shifts and when I look at crop shifts, I look specifically geographically where those crop shifts take place. And so if you look at corn, where we lost corn to soybeans, we lost that in a big percentage basis in the South. And we have a tremendous retail network in that and a tremendous retail presence in that area."", ""And so when you shift a couple of million acres of corn to soybeans, from a nutritional demand standpoint, that changes significantly. And we came into this season thinking we'd plant somewhere between 92 million and 93 million acres of corn; go by what USDA has today, we're more around 89 million acres of planted corn and stuff."", ""So there's a -- we've listed the factors, but there are multiple factors that were involved. And then once you get in season with it, I'm sure there were some growers that cut some rates back. But they cut their rates back because they felt like they had carryover in the soil."", ""One thing I always point out with growers today is, look, just on the seed, if we take corn, they have $150 an acre investment in the seed and seed treatment. That doesn't include what they have [ in for ]. There are no growers out there that's going to make that kind of commitment to cost on a per acre basis and then come in and say, well, I will greatly reduce my end PNK levels, knowing that's going to affect yield at the end of the day."", ""So our growers are much more sophisticated in that manner. Again, we do a lot of soil testing. It's pretty much our applications to date are based on science. I think you also asked a question around margins, and -- look, we did have tremendous -- while tonnage was down, I think our gross margins on a per tonne basis were up by $68 year-over-year, which was which was amazing."", ""And when I look even deeper into that and I look at the nutritional contribution that our proprietary nutritionals made, they were $38 of our margin this year in the fertilizer shift versus $39 versus $28 a year ago. So again, we had a tremendous step-up with our proprietary nutritionals, that's in the face of the fact that they got -- they went ahead and put the planters in the field. They decided they'd treat crop more in season than maybe in the past."", 'So I feel good about where the nutritionals went out at. I feel good about how growers are making decisions based on that. And every one of them out there in a high commodity price environment are shooting for the top ends of yields.']",question_answer
24,8,NTR.TO,NTR.TO_607239,2,2022-08-04 14:01:01,NTR.TO - Earnings call Q2 2022,2022,413,Operator,['Your next question comes from Steve Hansen of Raymond James. Please go ahead.'],question_answer
25,8,NTR.TO,NTR.TO_607239,2,2022-08-04 14:01:01,NTR.TO - Earnings call Q2 2022,2022,414,Steven Hansen,"[""I just wanted to follow up on some of the remarks earlier around potential contract discussions through the back half of the year here. Do you want to perhaps elaborate a little bit more on sort of the timing and expectations around contract discussions with China and/or India and maybe perhaps the timing of those and just any general sense you can on price now, I know that's a harder one.""]",question_answer
26,8,NTR.TO,NTR.TO_607239,2,2022-08-04 14:01:01,NTR.TO - Earnings call Q2 2022,2022,415,Kenneth Seitz,"[""Yes. Well, thank you, Steven. And -- yes, we're just -- I think as everyone is watching inventories in those parts of the world, and -- it is true that certainly, and for a second, yes, we're seeing demand rationing, where potash is simply not going to ground based on availability. So it's not sort of traditional potash application rates dwindling the inventories in country."", ""So that said, in a place, again, as I mentioned earlier, it's only 550,000 tonnes sitting on the ground in that country. So very close to zero. So it's hard to say exactly when India will be back in the market. But if we say that there will be some reasonable nutrients going to ground, and we provided those ranges in the deck that we provided for this call, well, then you would expect that sometime this fall and maybe later fall, India would be back talking about a new contract."", ""And then similarly, with China, where again, port inventories, it's sort of a 5-year low. And when we say 1.7 million tonnes sitting at port, we called it 1.5 million of that is the so-called strategic reserve. So very low inventories in China, and we do expect that China will lay down some volumes as well in this fall season."", ""So -- like, India, again, we expect it's a 2022 event where they'll have to come have some discussions about new volumes at a new price. What that price will be in those contract markets? It's a great question, Steve."", ""If we go around the world and we see where are standard grade markets trading today, we've seen Southeast Asia trade up to $1,000 a tonne. Now that's moderated somewhat, but standard grade, those are some of the biggest standard grade markets in the world trading at those levels. I expect, therefore, that the China and Indian contracts will have to come up significantly.""]",question_answer
27,8,NTR.TO,NTR.TO_607239,2,2022-08-04 14:01:01,NTR.TO - Earnings call Q2 2022,2022,416,Operator,['Your next question comes from P.J. Juvekar of Citigroup.'],question_answer
28,8,NTR.TO,NTR.TO_607239,2,2022-08-04 14:01:01,NTR.TO - Earnings call Q2 2022,2022,417,P.J. Juvekar,"['I have a question on seeds. Despite -- with those strong ag conditions this spring, seed sales were up only 4%. Can you break that down between price and volume? Because I think expectation was that price would be up mid-single digits. And then looking forward, what are your pricing expectations for next year given the higher input cost for seeds?']",question_answer
29,8,NTR.TO,NTR.TO_607239,2,2022-08-04 14:01:01,NTR.TO - Earnings call Q2 2022,2022,418,Kenneth Seitz,"[""Great. Well, thank you for the question, P.J. And I'll pass that one over to Jeff Tarsi.""]",question_answer
