row_number,Unnamed: 0_x,symbol,id,quarter,time,title,year,Unnamed: 0_y,name,speech,session
10,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,895,Jeff  Tarsi,"[""Sure, be glad to. We can talk about inventory in 2 different capacities. When we talk about crop protection, I think you want to be more specific on the NPK case side of things. And I guess if we look at the end of quarter 2, we're probably a little bit higher from a revenue perspective. What we've got in inventory today on NP&K about $150 million higher in the U.S. than last year. That's planned as we're starting to load in product to date for what we anticipate to be a good fall application season and trying to get some product -- when you look at how much product we have to move through our system, we have to get a really early start from a logistics and supply chain side of things with it.And then if you look at that higher inventory value, you also got to give credibility from the standpoint of we're looking at higher product pricing than we were looking at a year ago as well on it. But we feel really good where we're sitting right now from an inventory perspective on it. And we basically plan to have a pretty normal fall application season. David, I don't know if you want to add anything else to that?""]",question_answer
11,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,896,David C. Elser,"[""No, Jeff. I think you hit the futility side of things quite well. On crop protection, we're just getting ourselves well positioned for our upcoming fungicide spray. So Jeff, I think that's it.""]",question_answer
12,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,897,Operator,['Your next question comes from the line of Steve Byrne with Bank of America.'],question_answer
13,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,898,Steve  Byrne,['Just wanted to hear if you had any visibility on where you think third quarter realizations could be in potash in both offshore and North America? Do you have that visibility through Canpotex on how much is already sold forward and at what price?'],question_answer
14,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,899,Mayo M. Schmidt,"[""Why don't I just make a couple of comments, and I'll ask Ken to comment as well. We certainly expect to see relatively limited new supply in the next couple of years and the majority of it is going to come from former Soviet Union producers, particularly EuroChem, and then, of course, there's the issue around the Belarusian political sanction. So we think we're very well positioned. We're sold out for a period of time here and continuing to look at the strong prices. And Ken, do you want to fill in some of your thoughts on that?""]",question_answer
15,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,900,Kenneth A. Seitz,"[""Yes. Thanks, Mayo. And yes, thank you, Steve, for the question. Steve, we do have visibility through Canpotex. In fact, they just released a few weeks ago that they are committed into November now. So the remaining volumes to be committed in the year are shrinking. In North America, similarly, we're committed right through October, and again, uncommitted volumes relatively small compared to what we're doing for the year.So with respect to third quarter realizations, we can follow benchmark prices. There's always a lag between what the benchmark prices are being reported at and what we're realizing and that has to do with the 2- to 3-month lag on contracting and delivery. And I'll also say that in this rising price environment at times, those reported prices are based on thinly traded volumes. So it does -- it could take a few weeks for prices to firm up at that level as well. So yes, we do have good visibility, and certainly, we're expecting a strong third quarter.""]",question_answer
16,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,901,Operator,['Your next question comes from the line of Jacob Bout with CIBC.'],question_answer
17,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,902,Jacob Jonathan Bout,"['My question is on potash demand and also going back to inventory levels. I guess, first, spot pricing for potash were back to levels not seen since 2008, 2009. Are you seeing evidence -- any evidence of demand destruction? And then maybe you can just -- maybe talk a bit about the U.S., but what are you seeing in some of your other key global markets for potash inventory at the retail level?']",question_answer
18,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,903,Mayo M. Schmidt,"['Well, thanks for that question. Jason is with us today, and I think can offer some really valuable insights into your question.']",question_answer
19,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,904,Jason  Newton,"[""Jacob, as we look around the world at demand and inventories, I guess, starting with the spot markets, we think that what's being sold is being applied to ground. And of course, as we look at the U.S. market, the weather during the fall season is extremely important to driving the fall demand and where inventories end up. But as Jeff said, we're expecting good engagement. And just given the affordability right now and the stage of the crop, which is at or ahead of average, we'd expect a normal application season.And then as we look at the contract markets, we're really seeing because they're priced out of the market at current levels, inventories being drawn down both at ports and within the domestic market. And you can see within China, the domestic prices are -- have been really firm and almost keeping pace with the Brazilian spot market. So evidence of a really tight supply-demand balance there. And maybe pass it to Ken to see if he has any other comments.""]",question_answer
20,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,905,Kenneth A. Seitz,"[""No, I think you've summed it up well, Jason. Heading into the fall here, assuming we have a reasonable fall, we're expecting inventory levels to be low, which is, I think, a critical point. So with our 1 million tonnes committed through October and November and certainly, homes for the balance of our volume and lower inventories at the end of this year.""]",question_answer
21,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,906,Mayo M. Schmidt,"[""Jason, I might add one other component to it. We talked about weather, we talked about timing of harvest. And I think it's been mentioned a couple of times, this crop feels like it's moving ahead a little bit from a maturity standpoint. But the other big factor is yield. And if we look at what's being predicted from a yield standpoint, we look at -- trend line yields are something right at that level. And so what that tells me is we're going to have a real strong removal rate as this crop comes off. We'll obviously be out with our agronomist out in the field, doing massive amounts of soil testing and such which should drive -- again, should drive demand for the fall.""]",question_answer
22,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,907,Operator,['Your next question comes from the line of Jeff Zekauskas with JPMorgan.'],question_answer
23,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,908,Jeffrey John Zekauskas,"[""There really wasn't any change in crop protection margins. Why is that? Why shouldn't pricing be better than costs? And what's your outlook for that business, that sub-business and your retail operation over the coming year?""]",question_answer
24,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,909,Mayo M. Schmidt,"['David, you take that question. You lead that for our group, please.']",question_answer
25,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,910,David C. Elser,"['Yes. Thanks, and Jeff, I appreciate the question. I think our CP sales volumes and our margins stayed fairly stable through half 1, really on the backs of acreage expansion as well as some of our strategic purchasing and our long-term relationships with suppliers. The crop protection industry as a whole continues to be pressurized from a generic perspective. And we continue to monitor that globally and look to strengthen our proprietary position to move margins in the right position. I think going through half 1, our upfront margins on our proprietary business was strong, and we look to continue to make progress moving forward.']",question_answer
26,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,911,Operator,['Your next question comes from the line of Adam Samuelson with Goldman Sachs.'],question_answer
27,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,912,Adam L. Samuelson,"[""I was hoping to get some color on retail performance in the first half. And specifically in the disclosures, it says the same-store sales, adjusted for movements in fertilizer pricing and FX was up 1% on a year-on-year basis. And I guess I'm trying to square that with the reported results in the segment overall, which look quite good. But up 1% on an organic basis, it doesn't actually seem like that much in the context of the market that we've been in. Is that a function of weather in Western Canada and California? Is there any additional color there? Because it doesn't -- I would have thought there would be more evidence of share gain and benefits from proprietary products in the reported sales number there.""]",question_answer
28,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,913,Mayo M. Schmidt,"[""Well, thanks, Adam, for the question. Let me just start with saying we're very pleased with the 2021 seed selling season. You're correct that the Canadian crop has really been dry in that area, and we might see some really strong follow-through the next season from them. But we continue to build momentum in seed, and we do expect it likely to grow between half and full share point on seed across the 4 major crops. And that share growth and acreage increase, we didn't see a lot of shifting between crops or brands. But David, do you want to fill in some of that with -- in your area?""]",question_answer
29,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,914,David C. Elser,"[""Yes. No, I think, Mayo, you hit it well. I mean in the context of seeds, it's -- a major priority of ours is to grow share as well as look to strategically gain more of our customers' overall business across our 4 strategic crops of canola, cotton, soybeans and corn. As Mayo said, we're seeing strength in those share gains going through this first half of preparation underway heavily for 2022 as we speak. And I think some of the underlying themes in soybeans was there was some price pressure relative to some new herbicide-tolerant trait launches, but overarchingly, our teams worked well through that and gained strength going into this next selling season.""]",question_answer
30,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,915,Operator,['Your next question comes from the line of Vincent Andrews with Morgan Stanley.'],question_answer
31,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,916,Vincent Stephen Andrews,"[""Mayo, just wanted to ask you on potash. You referenced the 17 million tonne run rate that you'll reach from a production perspective in the fourth quarter. How should we think about that production run rate going into next year? And I guess I'm asking sort of juxtaposition of you obviously have the capability, you mentioned affordability and being sensitive to that, but then there's also potentially maybe less Belarusian tonnes coming into the North American market, which you're obviously advantaged into from a distribution perspective. So I recognize that's a few variables, but maybe just philosophically, how are you thinking about how much you want to produce versus how high of a potash price you want to see on a go-forward basis.""]",question_answer
32,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,917,Mayo M. Schmidt,"[""Yes. Thanks, Vincent. Well, let me start with, I think, an important comment that we expect global demand to continue to grow by 2% to 3% a year. So if you do the math on that, over the next 9 -- 8, 9 years, that's 14 million to 23 million metric tonnes. And that's why I would say that Ken and his group are thinking about, as we talked about the annualized run rate of about 17 million tonnes by the fourth quarter. So we really look at this as the opportunity for our shareholders, but at the same time, there tends to be value destruction when we get to these higher prices. When we have Brazil sitting at [ 680 ], those you get to a level of -- some level of concern whether they'll simply mine the soil.So I think the additional -- for us, the additional production capability could be further leveraged in 2022. But I think that's if the market needs it. And then we also have a good line of sight to about another 5 million tonnes of low-cost brownfield capacity. So we're going to continue to invest in already low-cost position that we have and leading the industry in that with our flexible mine network. And so our focus at this time is going to be on our potash operations and how we're positioned to service the market while being price sensitive. We are enjoying some prices, and we want to continue to enjoy these prices, and that's how we're going to think about servicing our growers to keep them in the game and price accordingly. And Ken, do you want to add anything to that?""]",question_answer
33,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,918,Kenneth A. Seitz,"[""Thanks, Mayo. And thanks, Vincent. Yes, just a couple of comments maybe. Everything that obviously Mayo have said on the fundamentals and expectation of strong demand obviously, through 2021, but 2022 as well. And I think a critical point is one that we've discussed already, and that is inventory levels. And inventory levels at the moment at multiyear lows and with a reasonable fall, we expect that to continue. On the supply side, we haven't seen any new announcements of additional production other than our own. And if there were to be announcements at these price levels, they would have happened already.Mosaic, we expect will be back. But I think it's true that while the situation in Belarus and the consequences of sanctions are a bit unknown at the moment, it does create some uncertainty. So, exactly as Mayo said, if our customers are asking for it in 2022, we will be there for them, and we can surge production beyond 2021 levels.""]",question_answer
34,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,919,Operator,['Your next question comes from the line of Mark Connelly with Stephens Inc.'],question_answer
35,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,920,Mark William Connelly,"['I was hoping you could help us understand what part of your retail portfolio is being the most impacted in California so far? And assuming this drought continues, how does that impact progress and how meaningful is it?']",question_answer
36,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,921,Mayo M. Schmidt,"['Jeff, do you want to take that, please, for the California market?']",question_answer
37,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,922,Jeff  Tarsi,"[""Sure. Sure, be glad to. Yes, if I look at the California market, from an impact standpoint, we haven't seen a dramatic impact. Obviously, the majority of all of those crops are irrigated. We're all reading it what the reservoir levels are there and they're very alarming right now, I think the biggest impact might be -- might come later as we're getting into a fall planning season now and a lot of that fall planning is going to depend upon how much water they're going to release for those growers to use with those planning. We're seeing some indications that they will be down.And obviously, when you're in a very hot and dry conditions, that really doesn't create a lot of disease, especially in our permanent crops. So I would say partly our fungicides have been affected out in the West, more so than anything. Our business has actually performed very well, considering the circumstances that we've been in out there. But I think we'll start to see it a little bit later in the fall as we get into fall planning. And then hopefully, we can get some of these reservoirs levels up later in the fall and winter with some snowfall that's conducive to our business going into 2022.""]",question_answer
38,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,923,Operator,['Your next question comes from the line of Joel Jackson with BMO Capital Markets.'],question_answer
39,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,924,Joel  Jackson,"[""Maybe we could talk about when you gave your guidance range for both EBITDA for the year and for potash, it may be -- because it's a very interesting time. A lot on this call talking about a lot of topics right now. There's a lot of uncertainty and a couple of moving parts. So I wanted to know when you think about the high end of the range and low end of the range, what are the assumptions you're making on some of the bigger source of uncertainty? So fall weather, you talked about it's dry in Western Canada and fall weather is always important. For Belarusian sanctions, they seem to be fake. They're not -- the U.S., the Europe are not really respecting. What are your assumptions around BPC's abilities?Mosaic's having production problems, but then the production you raise your volumes, then the Mosaic's production problems aren't as bad as -- they found their way out of it. And then you've got maybe on the nitrogen side, you have to make an assumption around whether they'll actually be Chinese fertilizer export restrictions or it's just to us. So when you think of all those assumptions, what do you assume for the high end or the low end of your ranges?""]",question_answer
40,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,925,Mayo M. Schmidt,"[""Thanks, Joel. Let me just make a couple of comments, and you've got a lot of good questions in there, and you talk about volatility, and that's the commodity business that we're in. I think the fundamentals for us are that we do expect to see strong follow-through. And regardless of what happens with the Belorussians, I think we're still going to be in a very strong position. It's just sort of creates an amplifier of a combination of results and the potash that we're capable of bringing on.As to your point, I mean, we delivered a new company record with an adjusted EBITDA of $3 billion in the first half of the year, which is a 36% year-over-year. When you talk about the performance and the earnings perspective, and our significant increase in guidance with our full year EBITDA, as you would know, is $6 billion to $6.4 billion. So that's up 70%. But we do see the ability to follow through with this crop. I mean all the signals when you look at; the markets are trading flat, there's a demand for corn to be delivered in the nearby, yet, at the same time, the deferred, I mean, there's not a -- it's not necessarily a big inverse there. We're really demonstrating strong corn prices even not only through this new crop, but into the next new crop.So we really see a real opportunity here to sustain these prices for an extended period of time. And we get into these type of cycles. I mean, it's hard to tell when they end. They end dramatically and quickly. But if you look at the supply and demand, particularly the supply right now is on the low side. We've got certain countries that are almost down to their level of food security in terms of what they have in their inventories, both in crop and in terms of the crop inputs. And we're already seeing that with China where they're asking their producers, their production system to withhold and look at -- focus internal to the system. But I'm happy to ask some of our leaders here to contribute. Ken, do you want to chime in a bit and then perhaps, Raef, if you want to make a comment or back over to Jason?""]",question_answer
41,19,NTR.TO,NTR.TO_222630,2,2021-08-10 10:01:01,NTR.TO - Earnings call Q2 2021,2021,926,Kenneth A. Seitz,"[""Yes. Great. Thanks, Mayo. And Joel, I agree there are a number of moving parts in the potash business at the moment, and we're talking about some of those on the call today. But I believe the net effect of those moving parts is that it's created an opportunity for us this year to the 200 million tonnes. I think that's just really a demonstration and testament to our capabilities here.For 2021, we're committed with Canpotex through November and domestically through October. So in large part, the table is set for us. We do have some uncommitted volumes. So if we look at our guidance ranges, it's -- we've an opportunity to do some additional volumes without moving inventories to higher levels. But also price, price continues to firm in many markets. And so hence, the ranges. But I will say that the confidence level in those ranges is quite high.""]",question_answer
